ZONA;DISTRITO;PROVINCIA;CANTON;PARROQUIA;TIPO_EDUCACION;AMIE;LONGITUD;LATITUD;INSTITUCION;SOSTENIMIENTO;JURISDICCIÓN;RÉGIMEN;ZONA INEC;NIVEL DE EDUCACIÓN;Nro, de niños y niños de 3 y 4 años (AMIE 23-24);AUX_AÑO DE DOTACIÓN;AUX_T. IE;MD_AÑO DE DOTACIÓN;MD_PARALELOS;MD_MONTO USD$;M_AÑO DE DOTACIÓN;M_TIPO DE AMBIENTE;M_MONTO USD$;JE_AÑO DE DOTACIÓN;JE_CANTIDAD;JE_MONTO USD$;Aux_IE_Material
1;2104;SUCUMBIOS;SHUSHUFINDI;PAÃ‘ACOCHA;Ordinario;2100578;-76.0712027935;-0.451159348802;UNIDAD EDUCATIVA DEL MILENIO PEDRO VICENTE MALDONADO;FISCAL;Intercultural;SIERRA;Rural;Inicial/EGB/Bachillerato;13;2027;1;2027;2;5836.52;2027;2;3056.00;2027;1;5748.00;ML_Mo_JE
1;2104;SUCUMBIOS;SHUSHUFINDI;SAN ROQUE (CAB. EN SAN VICENTE);Ordinario;2100586;-76.4890298585;-0.322198265312;UNIDAD EDUCATIVA HNA INES ARANGO VELASQUEZ;FISCAL;Intercultural;SIERRA;Rural;Inicial/EGB;25;2027;1;2027;2;5836.52;2027;2;3056.00;;;-;ML_Mo
1;2104;SUCUMBIOS;SHUSHUFINDI;SAN ROQUE (CAB. EN SAN VICENTE);Ordinario;2100587;-76.3625262922;-0.296287816269;UNIDAD EDUCATIVA RIO YASUNI;FISCAL;Intercultural;SIERRA;Rural;Inicial/EGB/Bachillerato;16;2027;1;2027;2;5836.52;2027;2;3056.00;2027;1;5748.00;ML_Mo_JE
1;2104;SUCUMBIOS;SHUSHUFINDI;SAN ROQUE (CAB. EN SAN VICENTE);Ordinario;2100594;-76.5399749655;-0.303588022036;UNIDAD EDUCATIVA JUAN MONTALVO;FISCAL;Intercultural;SIERRA;Rural;Inicial/EGB/Bachillerato;19;2027;1;2027;2;5836.52;2027;2;3056.00;2027;1;5748.00;ML_Mo_JE
1;2104;SUCUMBIOS;SHUSHUFINDI;SIETE DE JULIO;Ordinario;2100621;-76.7847221987;-0.184361122437;UNIDAD EDUCATIVA CIUDAD DE PORTOVIEJO;FISCAL;Intercultural;SIERRA;Rural;Inicial/EGB/Bachillerato;43;2027;1;2027;2;5836.52;2027;2;3056.00;;;-;ML_Mo
2;2202;ORELLANA;ORELLANA;EL DORADO;Ordinario;2200054;-76.9551062916;-0.502464012191;UNIDAD EDUCATIVA DAVID CLARK;FISCAL;Intercultural;SIERRA;Rural;Inicial/EGB/Bachillerato;30;2027;1;2027;2;5836.52;2027;2;3056.00;2027;1;5748.00;ML_Mo_JE
2;2202;ORELLANA;ORELLANA;PUERTO FRANCISCO DE ORELLANA (EL COCA);Ordinario;2200056;-76.9941389018;-0.445223250423;24 DE MARZO;FISCAL;Intercultural;SIERRA;Urbana;Inicial/EGB;24;2027;1;2027;1;2918.26;2027;1;1528.00;2027;1;5748.00;ML_Mo_JE
2;2202;ORELLANA;ORELLANA;PUERTO FRANCISCO DE ORELLANA (EL COCA);Ordinario;2200064;-76.9851666908;-0.472584016183;UNIDAD EDUCATIVA PRESIDENTE TAMAYO;FISCAL;Intercultural;SIERRA;Urbana;Inicial/EGB/Bachillerato;144;2027;1;2027;6;17509.56;2027;6;9168.00;2027;1;5748.00;ML_Mo_JE
2;2202;ORELLANA;ORELLANA;PUERTO FRANCISCO DE ORELLANA (EL COCA);Ordinario;2200068;-77.0001583226;-0.446110719066;ENRIQUE CASTILLO;FISCAL;Intercultural;SIERRA;Urbana;Inicial/EGB;48;2027;1;2027;2;5836.52;2027;2;3056.00;2027;1;5748.00;ML_Mo_JE
2;2202;ORELLANA;ORELLANA;PUERTO FRANCISCO DE ORELLANA (EL COCA);Ordinario;2200109;-77.0286277174;-0.451762384001;UNIDAD EDUCATIVA ARTURO BORJA;FISCAL;Intercultural;SIERRA;Urbana;Inicial/EGB/Bachillerato;42;2027;1;2027;2;5836.52;2027;2;3056.00;2027;1;5748.00;ML_Mo_JE
2;2202;ORELLANA;ORELLANA;PUERTO FRANCISCO DE ORELLANA (EL COCA);Ordinario;2200145;-76.9897644877;-0.454478518075;UNIDAD EDUCATIVA CIUDAD DE COCA;FISCAL;Intercultural;SIERRA;Urbana;Inicial/EGB/Bachillerato;74;2027;1;2027;3;8754.78;2027;3;4584.00;2027;1;5748.00;ML_Mo_JE
2;2202;ORELLANA;ORELLANA;PUERTO FRANCISCO DE ORELLANA (EL COCA);Ordinario;2200147;-76.9916909122;-0.469328308248;UNIDAD EDUCATIVA VICTOR SERGIO RON VEGA;FISCAL;Intercultural;SIERRA;Urbana;Inicial/EGB/Bachillerato;50;2027;1;2027;2;5836.52;2027;2;3056.00;2027;1;5748.00;ML_Mo_JE
2;2202;ORELLANA;ORELLANA;PUERTO FRANCISCO DE ORELLANA (EL COCA);Ordinario;2200150;-76.9928138217;-0.465999916363;AMAZONAS;FISCAL;Intercultural;SIERRA;Urbana;Inicial/EGB/Bachillerato;199;2027;1;2027;8;23346.08;2027;8;12224.00;2027;1;5748.00;ML_Mo_JE
2;2202;ORELLANA;ORELLANA;INES ARANGO (CAB. EN WESTERN);Ordinario;2200152;-76.9336726882;-1.09332816937;UNIDAD EDUCATIVA TIGUINO;FISCAL;Intercultural;SIERRA;Rural;Inicial/EGB/Bachillerato;10;2027;1;2027;2;5836.52;2027;2;3056.00;2027;1;5748.00;ML_Mo_JE
2;2202;ORELLANA;ORELLANA;DAYUMA;Ordinario;2200175;-76.8900277856;-0.622444436454;ESCUELA DE EDUCACION BASICA  RIO MATAJE;FISCAL;Intercultural;SIERRA;Rural;Inicial/EGB;11;2027;1;2027;2;5836.52;2027;2;3056.00;;;-;ML_Mo
2;2202;ORELLANA;ORELLANA;INES ARANGO (CAB. EN WESTERN);Ordinario;2200185;-76.9137712459;-0.911690981985;UNIDAD EDUCATIVA FLOR DEL ORIENTE;FISCAL;Intercultural;SIERRA;Rural;Inicial/EGB/Bachillerato;22;2027;1;2027;2;5836.52;2027;2;3056.00;2027;1;5748.00;ML_Mo_JE
2;2201;ORELLANA;LA JOYA DE LOS SACHAS;LAGO SAN PEDRO;Ordinario;2200325;-76.943715548;-0.241947676966;LAGO SAN PEDRO;FISCAL;Intercultural;SIERRA;Rural;Inicial/EGB/Bachillerato;19;2027;1;2027;2;5836.52;2027;2;3056.00;2027;1;5748.00;ML_Mo_JE
2;2201;ORELLANA;LA JOYA DE LOS SACHAS;TRES DE NOVIEMBRE;Ordinario;2200329;-76.9503061692;-0.159058101075;CIUDAD DE BELEN;FISCAL;Intercultural;SIERRA;Rural;Inicial/EGB;15;2027;1;2027;2;5836.52;2027;2;3056.00;;;-;ML_Mo
2;2202;ORELLANA;LORETO;AVILA (CAB. EN HUIRUNO);Ordinario;2200411;-77.3136902668;-0.698555435154;CERVANTES ECUATORIANO;FISCAL;Intercultural;SIERRA;Rural;Inicial/EGB;27;2027;1;2027;2;5836.52;2027;2;3056.00;2027;1;5748.00;ML_Mo_JE
2;2202;ORELLANA;ORELLANA;LA BELLEZA;Ordinario;2200461;-77.045007715;-0.656301508712;UNIDAD EDUCATIVA JAIME ROLDOS AGUILERA;FISCAL;Intercultural;SIERRA;Rural;Inicial/EGB/Bachillerato;30;2027;1;2027;2;5836.52;2027;2;3056.00;;;-;ML_Mo
2;2202;ORELLANA;ORELLANA;DAYUMA;Ordinario;2200530;-76.7127509928;-0.699208640796;UNIDAD EDUCATIVA YASUNI;FISCAL;Intercultural;SIERRA;Rural;Inicial/EGB/Bachillerato;21;2027;1;2027;2;5836.52;2027;2;3056.00;;;-;ML_Mo
2;2203;ORELLANA;AGUARICO;TIPUTINI;Ordinario;2200535;-75.5274374262;-0.788841909165;UNIDAD EDUCATIVA TIPUTINI;FISCAL;Intercultural;SIERRA;Rural;Inicial/EGB/Bachillerato;65;2027;1;2027;3;8754.78;2027;3;4584.00;2027;1;5748.00;ML_Mo_JE
4;2302;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;ABRAHAM CALAZACON;Ordinario;2300016;-79.1977083227;-0.25626031816;UNIDAD EDUCATIVA RUBEN DARIO;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;96;2027;1;2027;4;11673.04;2027;4;6112.00;;;-;ML_Mo
4;2302;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;ABRAHAM CALAZACON;Ordinario;2300091;-79.1866705084;-0.256126273199;UNIDAD EDUCATIVA SANTO DOMINGO DE LOS COLORADOS;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB/Bachillerato;209;2027;1;2027;8;23346.08;2027;8;12224.00;2027;1;5748.00;ML_Mo_JE
4;2302;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;BOMBOLI;Ordinario;2300135;-79.1910408235;-0.224848576276;UNIDAD EDUCATIVA RAMÃ“N MONCAYO BENÃTEZ;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;86;2027;1;2027;4;11673.04;2027;4;6112.00;;;-;ML_Mo
4;2302;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;BOMBOLI;Ordinario;2300137;-79.1976245399;-0.227498938479;UNIDAD EDUCATIVA GONZALO BENITEZ GOMEZ;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;69;2027;1;2027;3;8754.78;2027;3;4584.00;2027;1;5748.00;ML_Mo_JE
4;2302;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;SANTO DOMINGO DE LOS COLORADOS;Ordinario;2300284;-79.4062812325;-0.262072386336;UNIDAD EDUCATIVA LAS DELICIAS;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB/Bachillerato;114;2027;1;2027;5;14591.30;2027;5;7640.00;;;-;ML_Mo
4;2302;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;SANTO DOMINGO DE LOS COLORADOS;Ordinario;2300288;-79.1750599537;-0.250025227278;UNIDAD EDUCATIVA VEINTICUATRO DE MAYO;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB/Bachillerato;125;2027;1;2027;5;14591.30;2027;5;7640.00;;;-;ML_Mo
4;2301;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;CHIGUILPE;Ordinario;2300295;-79.1648538883;-0.252741831584;UNIDAD EDUCATIVA JULIO MORENO ESPINOSA;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB/Bachillerato;201;2027;1;2027;8;23346.08;2027;8;12224.00;2027;1;5748.00;ML_Mo_JE
4;2303;SANTO DOMINGO DE LOS TSACHILAS;LA CONCORDIA;LA CONCORDIA;Ordinario;2300301;-79.3973402723;0.00515502833136;UNIDAD EDUCATIVA SERGIO NUÃ‘EZ;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB;119;2027;1;2027;5;14591.30;2027;5;7640.00;2027;1;5748.00;ML_Mo_JE
4;2302;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;PUERTO LIMON;Ordinario;2300325;-79.3968273869;-0.334540608463;UNIDAD EDUCATIVA VASCO NUÃ‘EZ DE BALBOA;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB/Bachillerato;32;2027;1;2027;2;5836.52;2027;2;3056.00;;;-;ML_Mo
4;2303;SANTO DOMINGO DE LOS TSACHILAS;LA CONCORDIA;LA VILLEGAS;Ordinario;2300360;-79.44434552;-0.0554968830211;JOSE DE LA CRUZ;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB;35;2027;1;2027;2;5836.52;2027;2;3056.00;2027;1;5748.00;ML_Mo_JE
4;2303;SANTO DOMINGO DE LOS TSACHILAS;LA CONCORDIA;LA CONCORDIA;Ordinario;2300382;-79.3922680241;-0.000963672535567;UNIDAD EDUCATIVA PROVINCIA DE PICHINCHA;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB;48;2027;1;2027;2;5836.52;2027;2;3056.00;2027;1;5748.00;ML_Mo_JE
4;2302;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;SANTO DOMINGO DE LOS COLORADOS;Ordinario;2300388;-79.3436375151;-0.244282318105;UNIDAD EDUCATIVA PROCER MANUEL QUIROGA;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB/Bachillerato;120;2027;1;2027;4;11673.04;2027;4;6112.00;;;-;ML_Mo
4;2302;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;ABRAHAM CALAZACON;Ordinario;2300407;-79.2148334598;-0.291436324259;UNIDAD EDUCATIVA DR CARLOS RUFINO MARIN;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB/Bachillerato;89;2027;1;2027;4;11673.04;2027;4;6112.00;;;-;ML_Mo
4;2302;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;PUERTO LIMON;Ordinario;2300506;-79.3368463568;-0.354965460462;UNIDAD EDUCATIVA VICENTE RAMON ROCA;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB;31;2027;1;2027;2;5836.52;2027;2;3056.00;;;-;ML_Mo
4;2302;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;PUERTO LIMON;Ordinario;2300514;-79.3703390251;-0.385755968108;UNIDAD EDUCATIVA PUERTO LIMON;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB/Bachillerato;99;2027;1;2027;4;11673.04;2027;4;6112.00;;;-;ML_Mo
4;2303;SANTO DOMINGO DE LOS TSACHILAS;LA CONCORDIA;PLAN PILOTO;Ordinario;2300822;-79.3921288377;-0.0706314299184;MYR. LUIS ANÃBAL YÃ‰PEZ;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB/Bachillerato;43;2027;1;2027;2;5836.52;2027;2;3056.00;2027;1;5748.00;ML_Mo_JE
4;2301;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;RIO VERDE;Ordinario;2300824;-79.1854094213;-0.271310579456;UNIDAD EDUCATIVA ALESSANDRO VOLTA;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB/Bachillerato;151;2027;1;2027;6;17509.56;2027;6;9168.00;2027;1;5748.00;ML_Mo_JE
4;2302;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;SAN JACINTO DEL BUA;Ordinario;2300829;-79.385222202;-0.149972250771;UNIDAD EDUCATIVA SAN JACINTO DEL BÃšA;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB/Bachillerato;114;2027;1;2027;5;14591.30;2027;5;7640.00;2027;1;5748.00;ML_Mo_JE
4;2303;SANTO DOMINGO DE LOS TSACHILAS;LA CONCORDIA;MONTERREY;Ordinario;2300834;-79.4953568304;-0.0399103081337;UNIDAD EDUCATIVA JOAQUIN GALLEGOS LARA;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB/Bachillerato;94;2027;1;2027;7;20427.82;2027;7;10696.00;2027;1;5748.00;ML_Mo_JE
4;2303;SANTO DOMINGO DE LOS TSACHILAS;LA CONCORDIA;LA CONCORDIA;Ordinario;2300835;-79.3891549539;0.0038206075033;UNIDAD EDUCATIVA LUIS VARGAS TORRES;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB;198;2027;1;2027;8;23346.08;2027;8;12224.00;;;-;ML_Mo
4;2301;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;CHIGUILPE;Ordinario;2300836;-79.1484913897;-0.258251926087;UNIDAD EDUCATIVA MONS EMILIO LORENZO STEHLE;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB/Bachillerato;75;2027;1;2027;3;8754.78;2027;3;4584.00;2027;1;5748.00;ML_Mo_JE
5;2401;SANTA ELENA;SANTA ELENA;BALLENITA;Ordinario;2400001;-80.8748932505;-2.20727496315;ESCUELA DE EDUCACION BASICA BALLENITA;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;45;2026;1;2026;2;5836.52;2026;2;3056.00;;;-;ML_Mo
5;2401;SANTA ELENA;SANTA ELENA;SANTA ELENA;Ordinario;2400005;-80.862761377;-2.22800561589;ESCUELA DE EDUCACION BASICA DIECIOCHO DE AGOSTO;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;137;2026;1;2026;4;11673.04;2026;4;6112.00;2026;1;5748.00;ML_Mo_JE
5;2401;SANTA ELENA;SANTA ELENA;SANTA ELENA;Ordinario;2400007;-80.7747352351;-2.14172581344;ESCUELA DE EDUCACION BASICA DR CARLOS PUIG VILAZAR;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;70;2026;1;2026;2;5836.52;2026;2;3056.00;2026;1;5748.00;ML_Mo_JE
5;2401;SANTA ELENA;SANTA ELENA;SIMON BOLIVAR (JULIO MORENO);Ordinario;2400009;-80.3193759865;-2.21478604277;ESCUELA DE EDUCACION BASICA PROFESOR VIRGILIO TORRES LUZURIAGA;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB;50;2026;1;2026;2;5836.52;2026;2;3056.00;;;-;ML_Mo
5;2401;SANTA ELENA;SANTA ELENA;SAN JOSE DE ANCON;Ordinario;2400010;-80.8562677131;-2.31818817317;ESCUELA DE EDUCACION BASICA VEINTIUNO DE DICIEMBRE;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB;48;2026;1;2026;2;5836.52;2026;2;3056.00;2026;1;5748.00;ML_Mo_JE
5;2401;SANTA ELENA;SANTA ELENA;SANTA ELENA;Ordinario;2400012;-80.7740428454;-2.14128240224;UNIDAD EDUCATIVA CARLOS JULIO AROSEMENA TOLA;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB/Bachillerato;105;2026;1;2026;3;8754.78;2026;3;4584.00;;;-;ML_Mo
5;2401;SANTA ELENA;SANTA ELENA;MANGLARALTO;Ordinario;2400019;-80.7354644892;-1.87314903709;ESCUELA DE EDUCACION BASICA SAN ANTONIO DE PADUA;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB;64;2026;1;2026;2;5836.52;2026;2;3056.00;2026;1;5748.00;ML_Mo_JE
5;2401;SANTA ELENA;SANTA ELENA;SAN JOSE DE ANCON;Ordinario;2400022;-80.8536752709;-2.32346546197;ESCUELA DE EDUCACION BASICA LEONARDO W BERRY;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB;100;2026;1;2026;3;8754.78;2026;3;4584.00;2026;1;5748.00;ML_Mo_JE
5;2401;SANTA ELENA;SANTA ELENA;SANTA ELENA;Ordinario;2400023;-80.8600104893;-2.22380865436;ESCUELA DE EDUCACION BASICA VEINTICUATRO DE JULIO;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;180;2026;1;2026;6;17509.56;2026;6;9168.00;;;-;ML_Mo
5;2401;SANTA ELENA;SANTA ELENA;SANTA ELENA;Ordinario;2400027;-80.5822083195;-2.24793579244;UNIDAD EDUCATIVA MARISCAL SUCRE;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB/Bachillerato;59;2026;1;2026;2;5836.52;2026;2;3056.00;;;-;ML_Mo
5;2401;SANTA ELENA;SANTA ELENA;SANTA ELENA;Ordinario;2400031;-80.7071555969;-2.3139069756;UNIDAD  EDUCATIVA  PROF CLEOFE APOLINARIO ORRALA;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB/Bachillerato;69;2026;1;2026;2;5836.52;2026;2;3056.00;2026;1;5748.00;ML_Mo_JE
5;2401;SANTA ELENA;SANTA ELENA;SANTA ELENA;Ordinario;2400036;-80.8561310092;-2.22913116873;UNIDAD EDUCATIVA DR OTTO AROSEMENA GÃ“MEZ;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB/Bachillerato;170;2026;1;2026;5;14591.30;2026;5;7640.00;;;-;ML_Mo
5;2401;SANTA ELENA;SANTA ELENA;SANTA ELENA;Ordinario;2400039;-80.8588833402;-2.22570256712;CENTRO DE EDUCACION INICIAL VIRGINIA REYES GONZALEZ;FISCAL;Intercultural;COSTA;Urbana;Inicial;230;2026;1;2026;7;20427.82;2026;7;10696.00;;;-;ML_Mo
5;2402;SANTA ELENA;LA LIBERTAD;LA LIBERTAD;Ordinario;2400041;-80.9020696754;-2.23014824386;ESCUELA DE EDUCACION BASICA CARMEN EUFEMIA MONTENEGRO DE OBREGON;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;120;2026;1;2026;4;11673.04;2026;4;6112.00;;;-;ML_Mo
5;2401;SANTA ELENA;SANTA ELENA;SANTA ELENA;Ordinario;2400045;-80.8548998422;-2.21951392922;ESCUELA DE EDUCACION  BASICA CARMEN CALISTO DE BORJA;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;39;2026;1;2026;2;5836.52;2026;2;3056.00;;;-;ML_Mo
5;2401;SANTA ELENA;SANTA ELENA;ATAHUALPA;Ordinario;2400059;-80.7748888962;-2.31427224628;ESCUELA DE EDUCACION BASICA QUINCE DE MARZO;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB;52;2026;1;2026;2;5836.52;2026;2;3056.00;2026;1;5748.00;ML_Mo_JE
5;2401;SANTA ELENA;SANTA ELENA;ATAHUALPA;Ordinario;2400060;-80.7766969746;-2.31240883175;UNIDAD EDUCATIVA JUAN ALBERTO PANCHANA PADRON;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB/Bachillerato;47;2026;1;2026;2;5836.52;2026;2;3056.00;;;-;ML_Mo
5;2401;SANTA ELENA;SANTA ELENA;COLONCHE;Ordinario;2400062;-80.726600519;-2.0427006232;ESCUELA DE EDUCACION BASICA RAFAEL MORAN VALVERDE;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB;45;2026;1;2026;2;5836.52;2026;2;3056.00;;;-;ML_Mo
5;2401;SANTA ELENA;SANTA ELENA;COLONCHE;Ordinario;2400064;-80.6518424967;-1.91323799038;ESCUELA DE EDUCACION BASICA JUAN LEÃ“N MERA MARTÃNEZ;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB;40;2026;1;2026;2;5836.52;2026;2;3056.00;2026;1;5748.00;ML_Mo_JE
5;2401;SANTA ELENA;SANTA ELENA;COLONCHE;Ordinario;2400072;-80.7325603911;-2.02394391689;UNIDAD EDUCATIVA IGNACIO ALVARADO;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB/Bachillerato;121;2026;1;2026;4;11673.04;2026;4;6112.00;;;-;ML_Mo
5;2401;SANTA ELENA;SANTA ELENA;COLONCHE;Ordinario;2400074;-80.6766994524;-1.98522132366;ESCUELA DE EDUCACION BASICA LUIS EDUARDO ROSALES SANTOS;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB;34;2026;1;2026;2;5836.52;2026;2;3056.00;2026;1;5748.00;ML_Mo_JE
5;2401;SANTA ELENA;SANTA ELENA;COLONCHE;Ordinario;2400075;-80.650860715;-1.96541207474;ESCUELA DE EDUCACION BASICA LUCRECIA CISNEROS;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB;44;2026;1;2026;2;5836.52;2026;2;3056.00;2026;1;5748.00;ML_Mo_JE
5;2401;SANTA ELENA;SANTA ELENA;COLONCHE;Ordinario;2400077;-80.5860304952;-1.99892523983;UNIDAD EDUCATIVA ANTONIO ISSA YAZBEK;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB/Bachillerato;90;2026;1;2026;3;8754.78;2026;3;4584.00;2026;1;5748.00;ML_Mo_JE
5;2401;SANTA ELENA;SANTA ELENA;COLONCHE;Ordinario;2400084;-80.6166516966;-1.94404455121;ESCUELA DE EDUCACION BASICA MIGUEL DE LETAMENDI;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB;57;2026;1;2026;2;5836.52;2026;2;3056.00;2026;1;5748.00;ML_Mo_JE
5;2401;SANTA ELENA;SANTA ELENA;COLONCHE;Ordinario;2400091;-80.6552225175;-1.96169465171;ESCUELA DE EDUCACION BASICA AURELIO CARRERA CALVO;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB;35;2026;1;2026;2;5836.52;2026;2;3056.00;;;-;ML_Mo
5;2401;SANTA ELENA;SANTA ELENA;COLONCHE;Ordinario;2400096;-80.6054742118;-2.13356685158;ESCUELA DE EDUCACION BASICA CARLOS JULIO AROSEMENA MONRROY;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB;9;2026;1;2026;2;5836.52;2026;2;3056.00;2026;1;5748.00;ML_Mo_JE
5;2401;SANTA ELENA;SANTA ELENA;COLONCHE;Ordinario;2400101;-80.73424545;-2.05731895025;UNIDAD EDUCATIVA FRANCISCO PIZARRO;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB/Bachillerato;64;2026;1;2026;2;5836.52;2026;2;3056.00;;;-;ML_Mo
5;2401;SANTA ELENA;SANTA ELENA;COLONCHE;Ordinario;2400107;-80.670691444;-2.02004992683;ESCUELA DE EDUCACION BASICA PRESIDENTE LIZARDO GARCÃA;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB;35;2026;1;2026;2;5836.52;2026;2;3056.00;2026;1;5748.00;ML_Mo_JE
5;2401;SANTA ELENA;SANTA ELENA;CHANDUY;Ordinario;2400114;-80.6812332346;-2.40145841076;ESCUELA DE EDUCACION BASICA JOSE MARTINEZ COBO;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB;86;2026;1;2026;3;8754.78;2026;3;4584.00;2026;1;5748.00;ML_Mo_JE
5;2401;SANTA ELENA;SANTA ELENA;CHANDUY;Ordinario;2400115;-80.6569500838;-2.35759267109;ESCUELA DE EDUCACION BASICA MARGOTH SANTISTEVAN DE SAN LUCAS;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB;63;2026;1;2026;3;8754.78;2026;3;4584.00;;;-;ML_Mo
5;2401;SANTA ELENA;SANTA ELENA;CHANDUY;Ordinario;2400117;-80.285877577;-2.30759598902;UNIDAD EDUCATIVA ELISA AYALA GONZALEZ;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB/Bachillerato;47;2026;1;2026;2;5836.52;2026;2;3056.00;2026;1;5748.00;ML_Mo_JE
5;2401;SANTA ELENA;SANTA ELENA;CHANDUY;Ordinario;2400118;-80.7198465995;-2.35637642602;ESCUELA DE EDUCACION BASICA ROBERTO ALEJANDRO NARVAEZ;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB;55;2026;1;2026;2;5836.52;2026;2;3056.00;;;-;ML_Mo
5;2401;SANTA ELENA;SANTA ELENA;CHANDUY;Ordinario;2400128;-80.7167204844;-2.38162609999;ESCUELA DE EDUCACION BASICA JOSE LUIS TAMAYO;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB;30;2026;1;2026;2;5836.52;2026;2;3056.00;;;-;ML_Mo
5;2401;SANTA ELENA;SANTA ELENA;CHANDUY;Ordinario;2400129;-80.2699376301;-2.3326645501;ESCUELA DE EDUCACION BASICA DR CARLOS CAMACHO NAVARRO;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB;76;2026;1;2026;3;8754.78;2026;3;4584.00;;;-;ML_Mo
5;2401;SANTA ELENA;SANTA ELENA;CHANDUY;Ordinario;2400130;-80.5607154509;-2.32154979421;UNIDAD EDUCATIVA VICENTE ROCAFUERTE;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB/Bachillerato;70;2026;1;2026;2;5836.52;2026;2;3056.00;2026;1;5748.00;ML_Mo_JE
5;2401;SANTA ELENA;SANTA ELENA;CHANDUY;Ordinario;2400131;-80.5631158148;-2.46667172481;UNIDAD EDUCATIVA EUGENIO ESPEJO;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB/Bachillerato;50;2026;1;2026;2;5836.52;2026;2;3056.00;2026;1;5748.00;ML_Mo_JE
